RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
1014,8767,IRN,TALEBI Jalal (IRN),N,22,P. BROUMAND,GK,O76'
1014,8767,GER,VOGTS Berti (GER),N,7,M�LLER,GK,O76'
1014,8767,IRN,TALEBI Jalal (IRN),N,3,N. SAADAVI,GK,O76'
1014,8767,GER,VOGTS Berti (GER),N,9,Ulf KIRSTEN,GK,I69'
1014,8767,IRN,TALEBI Jalal (IRN),N,5,M. A. PEYRAVANI,GK,I69'
1014,8767,GER,VOGTS Berti (GER),N,11,Olaf MARSCHALL,GK,I69'
1014,8767,IRN,TALEBI Jalal (IRN),N,7,A. R. MANSOURIAN,GK,I69'
1014,8767,GER,VOGTS Berti (GER),N,13,Jens JEREMIES,GK,I69'
1014,8767,IRN,TALEBI Jalal (IRN),N,8,S. DINMOHAMMADI,GK,I70'
1014,8767,GER,VOGTS Berti (GER),N,14,Markus BABBEL,GK,I70'
1014,8767,IRN,TALEBI Jalal (IRN),N,13,A. LATIFI,GK,I70'
1014,8767,GER,VOGTS Berti (GER),N,15,Steffen FREUND,GK,I70'
1014,8767,IRN,TALEBI Jalal (IRN),N,15,A.A. OSTAD ASADI,GK,I70'
1014,8767,GER,VOGTS Berti (GER),N,16,Didi HAMANN,GK,IH46'
1014,8767,IRN,TALEBI Jalal (IRN),N,16,R. SHAHROUDI,GK,IH46'
1014,8767,GER,VOGTS Berti (GER),N,17,Christian ZIEGE,GK,I76'
1014,8767,IRN,TALEBI Jalal (IRN),N,18,S. HAMEDANI,GK,I76'
1014,8767,GER,VOGTS Berti (GER),N,19,Stefan REUTER,GK,I76'
1014,8767,IRN,TALEBI Jalal (IRN),N,19,B. SERAJ,GK,I76'
1014,8768,USA,SAMPSON Steve (USA),S,1,Brad FRIEDEL,GK,I76'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,1,Ivica KRALJ,GK,I76'
1014,8768,USA,SAMPSON Steve (USA),S,2,Frankie HEJDUK,GK,O64'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,3,Goran DJOROVIC,GK,O64'
1014,8768,USA,SAMPSON Steve (USA),S,4,Mike BURNS,GK,O64'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,4,Slavisa JOKANOVIC,GK,O64'
1014,8768,USA,SAMPSON Steve (USA),S,5,Thomas DOOLEY,C,O81'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,7,Vladimir JUGOVIC,C,O81'
1014,8768,USA,SAMPSON Steve (USA),S,6,David REGIS,C,O81'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,9,Predrag MIJATOVIC,C,O30'
1014,8768,USA,SAMPSON Steve (USA),S,8,Earnie STEWART,C,O30'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,10,Dragan STOJKOVIC,C,O62'
1014,8768,USA,SAMPSON Steve (USA),S,9,Joe Max MOORE,C,O58'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,11,Sinisa MIHAJLOVIC,C,O58'
1014,8768,USA,SAMPSON Steve (USA),S,13,Cobi JONES,C,O58'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,13,Slobodan KOMLJENOVIC,C,G3'
1014,8768,USA,SAMPSON Steve (USA),S,19,Brian MAISONNEUVE,C,G3'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,16,Zeljko PETROVIC,C,G3'
1014,8768,USA,SAMPSON Steve (USA),S,20,Brian McBRIDE,C,G3'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,17,Savo MILOSEVIC,C,G3'
1014,8768,USA,SAMPSON Steve (USA),S,21,Claudio REYNA,C,Y13'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,20,Dejan STANKOVIC,C,Y41' O54'
1014,8768,USA,SAMPSON Steve (USA),N,3,Eddie POPE,C,Y41' O54'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,2,Zoran MIRKOVIC,C,Y41' O54'
1014,8768,USA,SAMPSON Steve (USA),N,7,Roy WEGERLE,C,Y41' O54'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,5,Miroslav DJUKIC,C,Y41' O54'
1014,8768,USA,SAMPSON Steve (USA),N,10,Tab RAMOS,C,Y41' O54'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,6,Branko BRNOVIC,C,I54'
1014,8768,USA,SAMPSON Steve (USA),N,11,Eric WYNALDA,C,I64'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,8,Dejan SAVICEVIC,C,I62'
1014,8768,USA,SAMPSON Steve (USA),N,12,Jeff AGOOS,C,I62'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,12,Dragoje LEKOVIC,C,I62'
1014,8768,USA,SAMPSON Steve (USA),N,14,Preki RADOSAVLJEVIC,C,I58'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,14,Nisa SAVELJIC,C,I58'
1014,8768,USA,SAMPSON Steve (USA),N,15,Chad DEERING,C,I58'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,15,Ljubinko DRULOVIC,C,I58'
1014,8768,USA,SAMPSON Steve (USA),N,16,Juergen SOMMER,C,I58'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,18,Dejan GOVEDARICA,C,I58'
1014,8768,USA,SAMPSON Steve (USA),N,17,Marcelo BALBOA,C,I81'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,19,Miroslav STEVIC,C,I81'
1014,8768,USA,SAMPSON Steve (USA),N,18,Kasey KELLER,C,I81'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,21,Perica OGNJENOVIC,C,I30' Y61'
1014,8768,USA,SAMPSON Steve (USA),N,22,Alexi LALAS,C,I30' Y61'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,22,Darko KOVACEVIC,C,I30' Y61'
1014,8771,JPN,OKADA Takeshi (JPN),S,20,Yoshikatsu KAWAGUCHI,GK,I30' Y61'
1014,8771,JAM,SIMOES Rene (BRA),S,13,Aaron LAWRENCE,GK,I30' Y61'
1014,8771,JPN,OKADA Takeshi (JPN),S,2,Akira NARAHASHI,GK,I30' Y61'
1014,8771,JAM,SIMOES Rene (BRA),S,2,Stephen MALCOLM,GK,Y78'
1014,8771,JPN,OKADA Takeshi (JPN),S,3,Naoki SOMA,GK,Y78'
1014,8771,JAM,SIMOES Rene (BRA),S,3,Christopher DAWES,GK,Y88'
1014,8771,JPN,OKADA Takeshi (JPN),S,4,Masami IHARA,C,Y88'
1014,8771,JAM,SIMOES Rene (BRA),S,5,Ian GOODISON,C,Y88'
1014,8771,JPN,OKADA Takeshi (JPN),S,5,Norio OMURA,C,O58'
1014,8771,JAM,SIMOES Rene (BRA),S,6,Fitzroy SIMPSON,C,O89'
1014,8771,JPN,OKADA Takeshi (JPN),S,6,Motohiro YAMAGUCHI,C,Y4'
1014,8771,JAM,SIMOES Rene (BRA),S,8,Marcus GAYLE,C,O80'
1014,8771,JPN,OKADA Takeshi (JPN),S,8,Hidetoshi NAKATA,C,O80'
1014,8771,JAM,SIMOES Rene (BRA),S,11,Theodore WHITMORE,C,G39' G54'
1014,8771,JPN,OKADA Takeshi (JPN),S,9,Masashi NAKAYAMA,C,G74'
1014,8771,JAM,SIMOES Rene (BRA),S,15,Ricardo GARDNER,C,G74'
1014,8771,JPN,OKADA Takeshi (JPN),S,10,Hiroshi NANAMI,C,O78'
1014,8771,JAM,SIMOES Rene (BRA),S,17,Onandi LOWE,C,O78'
1014,8771,JPN,OKADA Takeshi (JPN),S,17,Yutaka AKITA,C,O78'
1014,8771,JAM,SIMOES Rene (BRA),S,19,Frank SINCLAIR,C,O78'
1014,8771,JPN,OKADA Takeshi (JPN),S,18,Shoji JO,C,O58'
1014,8771,JAM,SIMOES Rene (BRA),S,22,Paul HALL,C,O72'
1014,8771,JPN,OKADA Takeshi (JPN),N,1,Nobuyuki KOJIMA,C,O72'
1014,8771,JAM,SIMOES Rene (BRA),N,1,Warren BARRETT,C,O72'
1014,8771,JPN,OKADA Takeshi (JPN),N,7,Teruyoshi ITO,C,O72'
1014,8771,JAM,SIMOES Rene (BRA),N,4,Linval DIXON,C,O72'
1014,8771,JPN,OKADA Takeshi (JPN),N,11,Shinji ONO,C,I78'
1014,8771,JAM,SIMOES Rene (BRA),N,7,Peter CARGILL,C,I78'
1014,8771,JPN,OKADA Takeshi (JPN),N,12,Wagner LOPES,C,I58'
1014,8771,JAM,SIMOES Rene (BRA),N,9,Andrew WILLIAMS,C,I58'
1014,8771,JPN,OKADA Takeshi (JPN),N,13,Toshihiro HATTORI,C,I58'
1014,8771,JAM,SIMOES Rene (BRA),N,10,Walter BOYD,C,I72'
1014,8771,JPN,OKADA Takeshi (JPN),N,14,Masayuki OKANO,C,I72'
1014,8771,JAM,SIMOES Rene (BRA),N,12,Dean SEWELL,C,I72'
1014,8771,JPN,OKADA Takeshi (JPN),N,15,Hiroaki MORISHIMA,C,I72'
1014,8771,JAM,SIMOES Rene (BRA),N,14,Donovan RICKETTS,C,I72'
1014,8771,JPN,OKADA Takeshi (JPN),N,16,Toshihide SAITO,C,I72'
1014,8771,JAM,SIMOES Rene (BRA),N,16,Robert EARLE,C,I89'
1014,8771,JPN,OKADA Takeshi (JPN),N,19,Eisuke NAKANISHI,C,I89'
1014,8771,JAM,SIMOES Rene (BRA),N,18,Deon BURTON,C,I80'
1014,8771,JPN,OKADA Takeshi (JPN),N,21,Seigo NARAZAKI,C,I80'
1014,8771,JAM,SIMOES Rene (BRA),N,20,Darryl POWELL,C,I80'
1014,8771,JPN,OKADA Takeshi (JPN),N,22,Takashi HIRANO,C,I58'
1014,8771,JAM,SIMOES Rene (BRA),N,21,Durrent BROWN,C,I58'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,1,Carlos ROA,GK,I58'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,I58'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,2,Roberto AYALA,GK,Y35'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,6,Slaven BILIC,GK,Y20'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,4,Mauricio PINEDA,GK,G36'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,7,Aljosa ASANOVIC,GK,G36'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,5,Matias ALMEYDA,GK,G36'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,8,Robert PROSINECKI,GK,O67'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,C,O67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,9,Davor SUKER,C,O67'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,10,Ariel ORTEGA,C,Y23' O52'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,10,Zvonimir BOBAN,C,Y47'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,11,VER�N,C,Y47'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,11,Silvio MARIC,C,OH46'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,13,Pablo PAZ,C,OH46'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,C,OH46'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,14,Nelson VIVAS,C,Y68'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,14,Zvonimir SOLDO,C,Y43'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,20,Marcelo GALLARDO,C,O80'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,17,Robert JARNI,C,Y58'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,22,Javier ZANETTI,C,O67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,20,Dario SIMIC,C,O67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,3,Jose CHAMOT,C,O67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,2,Petar KRPAN,C,O67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,6,Roberto SENSINI,C,O67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,C,O67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,7,Claudio LOPEZ,C,I52'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,4,Igor STIMAC,C,I67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,8,Diego SIMEONE,C,I67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,5,Goran JURIC,C,I67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,12,German BURGOS,C,I67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,12,Marjan MRMIC,C,I67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,15,Leonardo ASTRADA,C,I67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,15,Igor TUDOR,C,I67'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,16,Sergio BERTI,C,I80'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,16,Ardian KOZNIKU,C,I80'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,17,Pablo CAVALLERO,C,I80'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,18,Zoran MAMIC,C,I80'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,18,Abel BALBO,C,I80'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,19,Goran VLAOVIC,C,IH46'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,19,CRESPO,C,IH46'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,21,Krunoslav JURCIC,C,IH46'
1014,8772,ARG,PASSARELLA Daniel (ARG),N,21,Marcelo DELGADO,C,IH46'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,22,Vladimir VASILJ,C,IH46'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,12,Bogdan STELEA,GK,IH46'
1014,8769,TUN,SELMI Ali (TUN),S,1,Choukri EL OUAER,GK,IH46'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,2,Dan PETRESCU,GK,IH46'
1014,8769,TUN,SELMI Ali (TUN),S,3,S. TRABELSI,C,IH46'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,3,Christian DULCA,C,O32'
1014,8769,TUN,SELMI Ali (TUN),S,4,Mounir BOUKADIDA,C,O32'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,4,Anton DOBOS,C,O32'
1014,8769,TUN,SELMI Ali (TUN),S,6,Ferid CHOUCHANE,C,O32'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,5,Constantin GALCA,C,O32'
1014,8769,TUN,SELMI Ali (TUN),S,8,Zoubeir BEYA,C,Y28'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,7,Marius LACATUS,C,OH46'
1014,8769,TUN,SELMI Ali (TUN),S,10,Kais GHODHBANE,C,O85'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,8,Dorinel MUNTEANU,C,O85'
1014,8769,TUN,SELMI Ali (TUN),S,11,Adel EL SELLIMI,C,O85'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,10,Gheorghe HAGI,C,O85'
1014,8769,TUN,SELMI Ali (TUN),S,13,Riadh BOUAZIZI,C,O85'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,13,Liviu CIOBOTARIU,C,O85'
1014,8769,TUN,SELMI Ali (TUN),S,14,Sirajeddine CHIHI,C,O85'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,15,Lucian MARINESCU,C,O85'
1014,8769,TUN,SELMI Ali (TUN),S,15,Skander SOUAYEH,C,P12' Y57' O90'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,17,Ilie DUMITRESCU,C,O68'
1014,8769,TUN,SELMI Ali (TUN),S,18,BEN SLIMANE,C,O60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,1,Dumitru STANGACIU,C,O60'
1014,8769,TUN,SELMI Ali (TUN),N,2,Imed BEN YOUNES,C,I90'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,6,POPESCU GH.,C,I32'
1014,8769,TUN,SELMI Ali (TUN),N,5,H. TRABELSI,C,I32'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,9,Viorel MOLDOVAN,C,I68' G71'
1014,8769,TUN,SELMI Ali (TUN),N,7,Tarek THABET,C,I85'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,11,Adrian ILIE,C,IH46'
1014,8769,TUN,SELMI Ali (TUN),N,9,Riadh JELASSI,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,14,Radu NICULESCU,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,12,Mourad EL MELKI,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,16,POPESCU G.,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,16,Radhouane SALHI,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,18,Iulian FILIPESCU,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,17,CLAYTON,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,19,Ovidiu STANGA,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,19,Faycal BEN AHMED,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,20,Tibor SELYMES,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,20,Sabri JABALLAH,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,21,Gheorghe CRAIOVEANU,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,21,Khaled BADRA,C,I60'
1014,8769,ROU,IORDANESCU Anghel (ROU),N,22,Florin PRUNEA,C,I60'
1014,8769,TUN,SELMI Ali (TUN),N,22,Ali BOUMNIJEL,C,I60'
1014,8770,COL,GOMEZ Hernan (COL),S,22,MONDRAGON,GK,I60'
1014,8770,ENG,HODDLE Glenn (ENG),S,1,David SEAMAN,GK,I60'
1014,8770,COL,GOMEZ Hernan (COL),S,3,PALACIOS,GK,I60'
1014,8770,ENG,HODDLE Glenn (ENG),S,2,Sol CAMPBELL,GK,I60'
1014,8770,COL,GOMEZ Hernan (COL),S,5,BERMUDEZ,GK,Y89'
1014,8770,ENG,HODDLE Glenn (ENG),S,3,Graeme LE SAUX,GK,Y89'
1014,8770,COL,GOMEZ Hernan (COL),S,6,SERNA,GK,Y20' OH46'
1014,8770,ENG,HODDLE Glenn (ENG),S,4,Paul INCE,GK,O83'
1014,8770,COL,GOMEZ Hernan (COL),S,7,DE AVILA,GK,OH46'
1014,8770,ENG,HODDLE Glenn (ENG),S,5,Tony ADAMS,GK,OH46'
1014,8770,COL,GOMEZ Hernan (COL),S,8,LOZANO,GK,OH46'
1014,8770,ENG,HODDLE Glenn (ENG),S,7,David BECKHAM,GK,G29'
1014,8770,COL,GOMEZ Hernan (COL),S,10,VALDERRAMA,C,G29'
1014,8770,ENG,HODDLE Glenn (ENG),S,9,Alan SHEARER,C,Y89'
1014,8770,COL,GOMEZ Hernan (COL),S,13,CABRERA,C,Y89'
1014,8770,ENG,HODDLE Glenn (ENG),S,12,Gary NEVILLE,C,Y89'
1014,8770,COL,GOMEZ Hernan (COL),S,16,MORENO,C,Y89'
1014,8770,ENG,HODDLE Glenn (ENG),S,14,Darren ANDERTON,C,G20' O79'
1014,8770,COL,GOMEZ Hernan (COL),S,19,RINCON,C,G20' O79'
1014,8770,ENG,HODDLE Glenn (ENG),S,16,Paul SCHOLES,C,Y22' O73'
1014,8770,COL,GOMEZ Hernan (COL),S,21,PRECIADO,C,OH46'
1014,8770,ENG,HODDLE Glenn (ENG),S,20,Michael OWEN,C,OH46'
1014,8770,COL,GOMEZ Hernan (COL),N,1,CORDOBA,C,OH46'
1014,8770,ENG,HODDLE Glenn (ENG),N,6,Gareth SOUTHGATE,C,OH46'
1014,8770,COL,GOMEZ Hernan (COL),N,2,CORDOBA,C,OH46'
1014,8770,ENG,HODDLE Glenn (ENG),N,8,David BATTY,C,I83'
1014,8770,COL,GOMEZ Hernan (COL),N,4,SANTA,C,I83'
1014,8770,ENG,HODDLE Glenn (ENG),N,10,Teddy SHERINGHAM,C,I83'
1014,8770,COL,GOMEZ Hernan (COL),N,9,VALENCIA,C,IH46'
1014,8770,ENG,HODDLE Glenn (ENG),N,11,McMANAMAN,C,I73'
1014,8770,COL,GOMEZ Hernan (COL),N,11,ASPRILLA,C,I73'
1014,8770,ENG,HODDLE Glenn (ENG),N,13,Nigel MARTYN,C,I73'
1014,8770,COL,GOMEZ Hernan (COL),N,12,CALERO,C,I73'
1014,8770,ENG,HODDLE Glenn (ENG),N,15,Paul MERSON,C,I73'
1014,8770,COL,GOMEZ Hernan (COL),N,14,BOLA�O,C,I73'
1014,8770,ENG,HODDLE Glenn (ENG),N,17,Robert LEE,C,I79'
1014,8770,COL,GOMEZ Hernan (COL),N,15,ARISTIZABAL,C,IH46' Y86'
1014,8770,ENG,HODDLE Glenn (ENG),N,18,Martin KEOWN,C,IH46' Y86'
1014,8770,COL,GOMEZ Hernan (COL),N,17,ESTRADA,C,IH46' Y86'
1014,8770,ENG,HODDLE Glenn (ENG),N,19,L. FERDINAND,C,IH46' Y86'
1014,8770,COL,GOMEZ Hernan (COL),N,18,PEREZ,C,IH46' Y86'
1014,8770,ENG,HODDLE Glenn (ENG),N,21,R. FERDINAND,C,IH46' Y86'
1014,8770,COL,GOMEZ Hernan (COL),N,20,RICARD,C,IH46'
1014,8770,ENG,HODDLE Glenn (ENG),N,22,Tim FLOWERS,C,IH46'
1024,8774,ITA,MALDINI Cesare (ITA),S,12,Gianluca PAGLIUCA,GK,IH46'
1024,8774,NOR,OLSEN Egil (NOR),S,1,GROD�S,GKC,IH46'
1024,8774,ITA,MALDINI Cesare (ITA),S,2,Giuseppe BERGOMI,GKC,IH46'
1024,8774,NOR,OLSEN Egil (NOR),S,3,Ronny JOHNSEN,GKC,IH46'
1024,8774,ITA,MALDINI Cesare (ITA),S,3,Paolo MALDINI,C,Y89'
1024,8774,NOR,OLSEN Egil (NOR),S,4,Henning BERG,C,Y89'
1024,8774,ITA,MALDINI Cesare (ITA),S,4,Fabio CANNAVARO,C,Y89'
1024,8774,NOR,OLSEN Egil (NOR),S,5,BJ�RNEBYE,C,Y89'
1024,8774,ITA,MALDINI Cesare (ITA),S,5,Alessandro COSTACURTA,C,Y89'
1024,8774,NOR,OLSEN Egil (NOR),S,7,Erik MYKLAND,C,Y54'
1024,8774,ITA,MALDINI Cesare (ITA),S,9,Demetrio ALBERTINI,C,O72'
1024,8774,NOR,OLSEN Egil (NOR),S,8,Oyvind LEONHARDSEN,C,O13'
1024,8774,ITA,MALDINI Cesare (ITA),S,10,Alessandro DEL PIERO,C,O77'
1024,8774,NOR,OLSEN Egil (NOR),S,9,T.A. FLO,C,O77'
1024,8774,ITA,MALDINI Cesare (ITA),S,11,D. BAGGIO,C,O77'
1024,8774,NOR,OLSEN Egil (NOR),S,10,Kjetil REKDAL,C,Y62'
1024,8774,ITA,MALDINI Cesare (ITA),S,14,Luigi DI BIAGIO,C,Y84'
1024,8774,NOR,OLSEN Egil (NOR),S,15,Dan EGGEN,C,Y84'
1024,8774,ITA,MALDINI Cesare (ITA),S,17,Francesco MORIERO,C,Y38' O63'
1024,8774,NOR,OLSEN Egil (NOR),S,17,H. FLO,C,Y35' O73'
1024,8774,ITA,MALDINI Cesare (ITA),S,21,Christian VIERI,C,G18'
1024,8774,NOR,OLSEN Egil (NOR),S,21,Vidar RISETH,C,G18'
1024,8774,ITA,MALDINI Cesare (ITA),N,1,Francesco TOLDO,C,G18'
1024,8774,NOR,OLSEN Egil (NOR),N,2,Gunnar HALLE,C,G18'
1024,8774,ITA,MALDINI Cesare (ITA),N,6,Alessandro NESTA,C,G18'
1024,8774,NOR,OLSEN Egil (NOR),N,6,Stale SOLBAKKEN,C,I39'
1024,8774,ITA,MALDINI Cesare (ITA),N,7,Gianluca PESSOTTO,C,I72'
1024,8774,NOR,OLSEN Egil (NOR),N,11,MINI,C,I72'
1024,8774,ITA,MALDINI Cesare (ITA),N,8,Moreno TORRICELLI,C,I72'
1024,8774,NOR,OLSEN Egil (NOR),N,12,Thomas MYHRE,C,I72'
1024,8774,ITA,MALDINI Cesare (ITA),N,13,Sandro COIS,C,I72'
1024,8774,NOR,OLSEN Egil (NOR),N,13,Espen BAARDSEN,C,I72'
1024,8774,ITA,MALDINI Cesare (ITA),N,15,Angelo DI LIVIO,C,I63'
1024,8774,NOR,OLSEN Egil (NOR),N,14,Vegard HEGGEM,C,I63'
1024,8774,ITA,MALDINI Cesare (ITA),N,16,Roberto DI MATTEO,C,I63'
1024,8774,NOR,OLSEN Egil (NOR),N,16,J. FLO,C,I63'
1024,8774,ITA,MALDINI Cesare (ITA),N,18,R. BAGGIO,C,I63'
1024,8774,NOR,OLSEN Egil (NOR),N,18,�STENSTAD,C,I63'
1024,8774,ITA,MALDINI Cesare (ITA),N,19,Filippo INZAGHI,C,I63'
1024,8774,NOR,OLSEN Egil (NOR),N,19,Erik HOFTUN,C,I63'
1024,8774,ITA,MALDINI Cesare (ITA),N,20,Enrico CHIESA,C,I77'
1024,8774,NOR,OLSEN Egil (NOR),N,20,SOLSKJ�R,C,I73'
1024,8774,ITA,MALDINI Cesare (ITA),N,22,Gianluigi BUFFON,C,I73'
1024,8774,NOR,OLSEN Egil (NOR),N,22,Roar STRAND,C,I13' O39'
1024,8773,BRA,ZAGALLO Mario (BRA),S,1,TAFFAREL,GK,I13' O39'
1024,8773,CHI,ACOSTA Nelson (URU),S,1,Nelson TAPIA,GK,Y45'
1024,8773,BRA,ZAGALLO Mario (BRA),S,2,CAFU,GK,Y90'
1024,8773,CHI,ACOSTA Nelson (URU),S,3,Ronald FUENTES,GK,Y34'
1024,8773,BRA,ZAGALLO Mario (BRA),S,3,ALDAIR,GK,O78'
1024,8773,CHI,ACOSTA Nelson (URU),S,5,Javier MARGAS,GK,O78'
1024,8773,BRA,ZAGALLO Mario (BRA),S,4,J. BAIANO,GK,O78'
1024,8773,CHI,ACOSTA Nelson (URU),S,6,Pedro REYES,GK,O78'
1024,8773,BRA,ZAGALLO Mario (BRA),S,5,C. SAMPAIO,GK,G11' G26'
1024,8773,CHI,ACOSTA Nelson (URU),S,8,ACU�A,GK,O80'
1024,8773,BRA,ZAGALLO Mario (BRA),S,6,ROBERTO CARLOS,GK,O80'
1024,8773,CHI,ACOSTA Nelson (URU),S,9,Ivan ZAMORANO,C,O80'
1024,8773,BRA,ZAGALLO Mario (BRA),S,8,DUNGA,C,O80'
1024,8773,CHI,ACOSTA Nelson (URU),S,10,Jose SIERRA,C,OH46'
1024,8773,BRA,ZAGALLO Mario (BRA),S,9,RONALDO,C,P45' G72'
1024,8773,CHI,ACOSTA Nelson (URU),S,11,Marcelo SALAS,C,G70'
1024,8773,BRA,ZAGALLO Mario (BRA),S,10,RIVALDO,C,G70'
1024,8773,CHI,ACOSTA Nelson (URU),S,14,Miguel RAMIREZ,C,OH46'
1024,8773,BRA,ZAGALLO Mario (BRA),S,18,LEONARDO,C,Y45'
1024,8773,CHI,ACOSTA Nelson (URU),S,16,Mauricio AROS,C,Y45'
1024,8773,BRA,ZAGALLO Mario (BRA),S,20,BEBETO,C,O65'
1024,8773,CHI,ACOSTA Nelson (URU),S,19,CORNEJO,C,O65'
1024,8773,BRA,ZAGALLO Mario (BRA),N,7,GIOVANNI,C,O65'
1024,8773,CHI,ACOSTA Nelson (URU),N,2,CASTA�EDA,C,O65'
1024,8773,BRA,ZAGALLO Mario (BRA),N,11,EMERSON,C,O65'
1024,8773,CHI,ACOSTA Nelson (URU),N,4,Francisco ROJAS,C,O65'
1024,8773,BRA,ZAGALLO Mario (BRA),N,12,C. GERMANO,C,O65'
